Date,Price,MarketCap,Addresses,Difficulty,TransFee,TweetsNum
23/11/2015,322.867,4757716531.0,304962.0,65848255180.0,0.0571,21268.0
24/11/2015,320.608,4730604940.0,345006.0,72061768579.0,0.0529,20427.0
25/11/2015,322.36400000000003,4791649584.0,329178.0,72722780643.0,0.0563,27288.0
26/11/2015,342.48400000000004,5055556081.0,350502.0,72722780643.0,0.0582,24681.0
27/11/2015,355.977,5200142293.0,305800.0,72722780643.0,0.0593,25861.0
28/11/2015,354.843,5279495080.0,360235.0,72722780643.0,0.0568,25749.0
29/11/2015,360.47900000000004,5364732317.0,280635.0,72722780643.0,0.0616,24219.0
30/11/2015,376.27099999999996,5601169487.0,438179.0,72722780643.0,0.0707,26261.0
01/12/2015,367.19,5467454770.0,369424.0,72722780643.0,0.0645,25143.0
02/12/2015,355.655,5297193482.0,381492.0,72722780643.0,0.063,23887.0
03/12/2015,361.925,5392037973.0,323411.0,72722780643.0,0.0653,23460.0
04/12/2015,359.977,5364288772.0,328140.0,72722780643.0,0.0595,22066.0
05/12/2015,374.789,5586443528.0,410596.0,72722780643.0,0.0626,22531.0
06/12/2015,393.69599999999997,5869984779.0,379689.0,72883273731.0,0.0666,22728.0
07/12/2015,393.935,5875122405.0,383792.0,79102380900.0,0.0675,25413.0
08/12/2015,395.33,5897383375.0,396088.0,79102380900.0,0.0665,24716.0
09/12/2015,417.57599999999996,6231066237.0,425026.0,79102380900.0,0.0708,33862.0
10/12/2015,415.56199999999995,6202755406.0,422548.0,79102380900.0,0.0704,25232.0
11/12/2015,432.05800000000005,6451302915.0,380296.0,79102380900.0,0.08900000000000001,26210.0
12/12/2015,432.019,6452449468.0,474525.0,79102380900.0,0.0783,23062.0
13/12/2015,435.76,6510086779.0,416464.0,79102380900.0,0.0764,21459.0
14/12/2015,441.485,6597185574.0,477652.0,79102380900.0,0.0774,32070.0
15/12/2015,456.74199999999996,6827410103.0,424449.0,79102380900.0,0.0816,28842.0
16/12/2015,456.52099999999996,6826183331.0,413586.0,79102380900.0,0.0775,27652.0
17/12/2015,455.108,6806917645.0,417820.0,79102380900.0,0.0793,23729.0
18/12/2015,459.385,6872665745.0,409529.0,81054834555.0,0.0812,24189.0
19/12/2015,462.587,6922542459.0,450435.0,93448670796.0,0.0763,21372.0
20/12/2015,453.64099999999996,6790429115.0,365783.0,93448670796.0,0.0785,19855.0
21/12/2015,437.468,6550147207.0,446717.0,93448670796.0,0.0784,24803.0
22/12/2015,439.04699999999997,6575428221.0,419228.0,93448670796.0,0.0772,25707.0
23/12/2015,440.85699999999997,6604191700.0,415266.0,93448670796.0,0.0794,26011.0
24/12/2015,454.111,6804513121.0,409699.0,93448670796.0,0.0785,23679.0
25/12/2015,454.51099999999997,6812078852.0,341093.0,93448670796.0,0.0746,21240.0
26/12/2015,428.423,6422816623.0,370306.0,93448670796.0,0.075,21795.0
27/12/2015,417.265,6257316357.0,363200.0,93448670796.0,0.0706,32284.0
28/12/2015,424.11300000000006,6362188048.0,366698.0,93448670796.0,0.0764,31890.0
29/12/2015,425.095,6378528023.0,370066.0,93448670796.0,0.0722,24417.0
30/12/2015,428.98800000000006,6438637752.0,373265.0,93448670796.0,0.0749,26654.0
31/12/2015,425.418,6386815540.0,329915.0,99178743060.0,0.0699,24012.0
01/01/2016,432.25800000000004,6491043325.0,264236.0,103880340815.0,0.0691,20122.0
02/01/2016,433.24,6507250695.0,378897.0,103880340815.0,0.0913,19715.0
03/01/2016,429.27099999999996,6449181464.0,322323.0,103880340815.0,0.0726,19638.0
04/01/2016,431.819,6489027901.0,359733.0,103880340815.0,0.0733,23308.0
05/01/2016,432.241,6497325225.0,371034.0,103880340815.0,0.0766,27207.0
06/01/2016,429.829,6462768454.0,341777.0,103880340815.0,0.076,24615.0
07/01/2016,447.94599999999997,6736738330.0,359906.0,103880340815.0,0.0872,24700.0
08/01/2016,454.849,6842235932.0,360597.0,103880340815.0,0.0816,26040.0
09/01/2016,449.909,6769859847.0,399868.0,103880340815.0,0.0756,20585.0
10/01/2016,444.408,6688763211.0,374094.0,103880340815.0,0.0771,20755.0
11/01/2016,447.17400000000004,6732346505.0,391385.0,103880340815.0,0.084,23867.0
12/01/2016,445.538,6709609259.0,388756.0,103880340815.0,0.0794,27110.0
13/01/2016,428.51300000000003,6455051806.0,346613.0,110281664455.0,0.0781,27094.0
14/01/2016,430.349,6484300270.0,364296.0,113354299801.0,0.0748,25568.0
15/01/2016,403.973,6088222786.0,362827.0,113354299801.0,0.0787,31035.0
16/01/2016,371.32300000000004,5597287391.0,434078.0,113354299801.0,0.0675,28097.0
17/01/2016,384.435,5796304260.0,456430.0,113354299801.0,0.0685,25408.0
18/01/2016,383.0,5776110396.0,414949.0,113354299801.0,0.0707,29308.0
19/01/2016,383.472,5784894313.0,364949.0,113354299801.0,0.0815,24617.0
20/01/2016,392.939,5929003372.0,570723.0,113354299801.0,0.0874,29720.0
21/01/2016,414.17400000000004,6251002795.0,435891.0,113354299801.0,0.0937,29595.0
22/01/2016,393.566,5941306393.0,426162.0,113354299801.0,0.0833,27533.0
23/01/2016,388.784,5870827719.0,431557.0,113354299801.0,0.0789,23029.0
24/01/2016,396.316,5986340102.0,403929.0,113354299801.0,0.0791,22635.0
25/01/2016,396.25199999999995,5987073722.0,443098.0,113354299801.0,0.0821,25172.0
26/01/2016,393.13300000000004,5941533615.0,466663.0,116485100200.0,0.0802,26057.0
27/01/2016,394.25699999999995,5960108908.0,432690.0,120033340651.0,0.0844,28379.0
28/01/2016,383.843,5804152379.0,464730.0,120033340651.0,0.081,26070.0
29/01/2016,375.98800000000006,5686750560.0,453312.0,120033340651.0,0.0788,29331.0
30/01/2016,378.256,5722661381.0,435739.0,120033340651.0,0.0758,25049.0
31/01/2016,377.724,5716373948.0,394896.0,120033340651.0,0.0742,27728.0
01/02/2016,373.23699999999997,5650168188.0,540454.0,120033340651.0,0.094,29309.0
02/02/2016,374.287,5667559811.0,600278.0,120033340651.0,0.0909,26458.0
03/02/2016,372.194,5637534732.0,457590.0,120033340651.0,0.0871,27023.0
04/02/2016,378.35,5732471156.0,406620.0,120033340651.0,0.07200000000000001,26103.0
05/02/2016,387.86,5878189534.0,429973.0,120033340651.0,0.0741,26621.0
06/02/2016,377.282,5719660327.0,429750.0,120033340651.0,0.0677,23929.0
07/02/2016,377.566,5725843416.0,460561.0,140421880266.0,0.0693,24021.0
08/02/2016,376.95,5718164014.0,410619.0,144116447847.0,0.0707,27363.0
09/02/2016,374.584,5683662489.0,466938.0,144116447847.0,0.0677,25751.0
10/02/2016,379.689,5762785803.0,422015.0,144116447847.0,0.0728,28230.0
11/02/2016,380.995,5784179299.0,420891.0,144116447847.0,0.0764,29630.0
12/02/2016,382.955,5815766324.0,406475.0,144116447847.0,0.0739,28064.0
13/02/2016,389.825,5921757828.0,401895.0,144116447847.0,0.0738,25543.0
14/02/2016,400.00199999999995,6077939191.0,425894.0,144116447847.0,0.0756,25283.0
15/02/2016,404.62,6149775364.0,443684.0,144116447847.0,0.0774,27181.0
16/02/2016,404.798,6154011412.0,405987.0,144116447847.0,0.0792,27923.0
17/02/2016,414.783,6307245596.0,480013.0,144116447847.0,0.0801,29153.0
18/02/2016,420.74300000000005,6399505502.0,419151.0,144116447847.0,0.0857,24986.0
19/02/2016,420.70099999999996,6400644644.0,436520.0,152801885496.0,0.0889,27889.0
20/02/2016,430.082,6544931380.0,445276.0,163491654909.0,0.0825,23050.0
21/02/2016,438.56699999999995,6675688921.0,455324.0,163491654909.0,0.0856,25424.0
22/02/2016,437.065,6654227687.0,439234.0,163491654909.0,0.0843,25239.0
23/02/2016,427.514,6510180411.0,461062.0,163491654909.0,0.0845,28499.0
24/02/2016,421.19,6415299573.0,410824.0,163491654909.0,0.0862,27169.0
25/02/2016,423.3,6448697649.0,475481.0,163491654909.0,0.0899,28753.0
26/02/2016,424.26199999999994,6464988024.0,424471.0,163491654909.0,0.0883,30726.0
27/02/2016,432.256,6588312769.0,415896.0,163491654909.0,0.0887,24902.0
28/02/2016,429.12699999999995,6542206952.0,431474.0,163491654909.0,0.0818,28161.0
29/02/2016,436.765,6660111794.0,491300.0,163491654909.0,0.091,28270.0
01/03/2016,434.676,6629706127.0,477531.0,163491654909.0,0.0943,25668.0
02/03/2016,431.575,6583928785.0,498562.0,163491654909.0,0.147,27957.0
03/03/2016,421.32300000000004,6429183134.0,484425.0,163491654909.0,0.107,31442.0
04/03/2016,419.55699999999996,6403654227.0,467261.0,163328285517.0,0.10400000000000001,30294.0
05/03/2016,403.98900000000003,6167597659.0,469348.0,158427203767.0,0.107,28045.0
06/03/2016,404.42,6175701433.0,353877.0,158427203767.0,0.0979,24747.0
07/03/2016,409.784,6259124198.0,367988.0,158427203767.0,0.0979,29486.0
08/03/2016,412.66900000000004,6304557193.0,416467.0,158427203767.0,0.0926,27850.0
09/03/2016,411.941,6295032797.0,457651.0,158427203767.0,0.11800000000000001,28142.0
10/03/2016,413.80199999999996,6325197065.0,385798.0,158427203767.0,0.0901,30719.0
11/03/2016,419.577,6415110082.0,386404.0,158427203767.0,0.08800000000000001,29704.0
12/03/2016,413.346,6321485551.0,341896.0,158427203767.0,0.0847,28068.0
13/03/2016,412.764,6314071977.0,367421.0,158427203767.0,0.0987,28299.0
14/03/2016,414.027,6334764996.0,402214.0,158427203767.0,0.0889,28751.0
15/03/2016,415.778,6363138186.0,400044.0,158427203767.0,0.0882,30661.0
16/03/2016,415.44300000000004,6359689803.0,388398.0,158427203767.0,0.0941,33113.0
17/03/2016,418.23400000000004,6404007385.0,430484.0,158427203767.0,0.0931,30033.0
18/03/2016,413.077,6326489028.0,390122.0,162377880111.0,0.0861,25976.0
19/03/2016,407.531,6242939372.0,359219.0,165496835118.0,0.0789,27011.0
20/03/2016,410.27099999999996,6286306476.0,358245.0,165496835118.0,0.0778,22064.0
21/03/2016,409.75199999999995,6279846322.0,383988.0,165496835118.0,0.0848,25353.0
22/03/2016,415.288,6366132948.0,415030.0,165496835118.0,0.0863,25184.0
23/03/2016,416.991,6393782222.0,340578.0,165496835118.0,0.0857,23845.0
24/03/2016,415.82099999999997,6377403250.0,383552.0,165496835118.0,0.0843,22710.0
25/03/2016,415.36,6371859431.0,359481.0,165496835118.0,0.0789,22593.0
26/03/2016,416.249,6387015602.0,418683.0,165496835118.0,0.0939,20187.0
27/03/2016,419.43800000000005,6437540816.0,348069.0,165496835118.0,0.0832,19044.0
28/03/2016,423.45599999999996,6500713094.0,458611.0,165496835118.0,0.0998,23045.0
29/03/2016,417.945,6417874899.0,528452.0,165496835118.0,0.122,31699.0
30/03/2016,412.853,6341308846.0,436345.0,165496835118.0,0.094,35672.0
31/03/2016,414.983,6375548337.0,374089.0,165496835118.0,0.092,24191.0
01/04/2016,415.156,6379492204.0,404832.0,166523911374.0,0.10400000000000001,24472.0
02/04/2016,418.13800000000003,6426917772.0,417620.0,166851513283.0,0.113,21507.0
03/04/2016,417.978,6425916996.0,400279.0,166851513283.0,0.102,21378.0
04/04/2016,418.564,6436410031.0,417170.0,166851513283.0,0.0904,24516.0
05/04/2016,420.973,6475195813.0,411003.0,166851513283.0,0.0934,26914.0
06/04/2016,421.292,6481739247.0,418091.0,166851513283.0,0.11199999999999999,23270.0
07/04/2016,420.006,6463604511.0,387867.0,166851513283.0,0.0861,23407.0
08/04/2016,420.314,6469804979.0,374081.0,166851513283.0,0.0855,24554.0
09/04/2016,416.93300000000005,6419251016.0,379848.0,166851513283.0,0.0776,19399.0
10/04/2016,418.889,6451074567.0,348807.0,166851513283.0,0.0746,19193.0
11/04/2016,420.07,6471073449.0,423078.0,166851513283.0,0.0916,23919.0
12/04/2016,423.767,6529643226.0,467842.0,166851513283.0,0.0896,23252.0
13/04/2016,423.615,6528865616.0,432307.0,166851513283.0,0.0868,23243.0
14/04/2016,423.23,6524674584.0,421428.0,174495660876.0,0.0834,24938.0
15/04/2016,426.47,6576377192.0,379338.0,178678307672.0,0.0899,27593.0
16/04/2016,429.73800000000006,6628263203.0,377708.0,178678307672.0,0.0806,20857.0
17/04/2016,427.82599999999996,6600240192.0,402557.0,178678307672.0,0.0763,19395.0
18/04/2016,427.315,6594053523.0,426792.0,178678307672.0,0.0918,21989.0
19/04/2016,428.717,6617118749.0,416218.0,178678307672.0,0.0824,22642.0
20/04/2016,436.56199999999995,6739842686.0,411908.0,178678307672.0,0.0871,22973.0
21/04/2016,443.215,6844381753.0,415543.0,178678307672.0,0.0893,23282.0
22/04/2016,445.474,6880953660.0,391327.0,178678307672.0,0.0902,24241.0
23/04/2016,445.852,6888382990.0,399410.0,178678307672.0,0.0799,25236.0
24/04/2016,452.60400000000004,6994324237.0,402357.0,178678307672.0,0.0823,30727.0
25/04/2016,457.376,7069582671.0,444197.0,178678307672.0,0.0911,28861.0
26/04/2016,463.10900000000004,7159667369.0,446772.0,178678307672.0,0.624,26206.0
27/04/2016,458.712,7093422562.0,424650.0,178678307672.0,0.0884,28009.0
28/04/2016,444.29,6871834139.0,418528.0,178666172180.0,0.08900000000000001,26142.0
29/04/2016,449.25699999999995,6950178394.0,464315.0,178659257773.0,0.0857,26067.0
30/04/2016,451.82800000000003,6991735540.0,382726.0,178659257773.0,0.0857,22785.0
01/05/2016,449.954,6964371929.0,375655.0,178659257773.0,0.0812,22113.0
02/05/2016,446.236,6908561835.0,423025.0,178659257773.0,0.0901,44092.0
03/05/2016,446.352,6912105048.0,421903.0,178659257773.0,0.0851,34902.0
04/05/2016,446.98800000000006,6923640850.0,412465.0,178659257773.0,0.0903,28567.0
05/05/2016,446.657,6920378736.0,396794.0,178659257773.0,0.0862,27508.0
06/05/2016,451.464,6996604354.0,392060.0,178659257773.0,0.0862,24738.0
07/05/2016,457.98800000000006,7099576897.0,371632.0,178659257773.0,0.0853,21334.0
08/05/2016,457.595,7095197765.0,357682.0,178659257773.0,0.0842,20478.0
09/05/2016,458.102,7104983971.0,416018.0,178659257773.0,0.0819,23092.0
10/05/2016,454.74800000000005,7054897110.0,425757.0,178659257773.0,0.0891,23402.0
11/05/2016,452.584,7023112006.0,409881.0,190502504491.0,0.0886,21597.0
12/05/2016,451.025,7000424286.0,413347.0,194254820283.0,0.0924,22343.0
13/05/2016,454.24699999999996,7052007375.0,393696.0,194254820283.0,0.0932,23638.0
14/05/2016,455.025,7065827064.0,401833.0,194254820283.0,0.10300000000000001,19355.0
15/05/2016,455.975,7082209847.0,379361.0,194254820283.0,0.10400000000000001,19527.0
16/05/2016,455.809,7081222511.0,447210.0,194254820283.0,0.115,21419.0
17/05/2016,453.459,7046302964.0,435799.0,194254820283.0,0.111,21242.0
18/05/2016,453.949,7055529799.0,459724.0,194254820283.0,0.113,21130.0
19/05/2016,449.494,6987995887.0,400946.0,194254820283.0,0.113,21055.0
20/05/2016,441.529,6865494387.0,397298.0,194254820283.0,0.109,21015.0
21/05/2016,442.06800000000004,6875520657.0,415312.0,194254820283.0,0.131,18208.0
22/05/2016,441.26800000000003,6864643117.0,393300.0,194254820283.0,0.10400000000000001,20846.0
23/05/2016,441.66900000000004,6872915875.0,437689.0,194254820283.0,0.109,25025.0
24/05/2016,445.089,6928125675.0,462383.0,194770865921.0,0.10800000000000001,25558.0
25/05/2016,448.097,6976604850.0,450438.0,199312067531.0,0.10800000000000001,25514.0
26/05/2016,450.845,7020943606.0,413798.0,199312067531.0,0.114,25096.0
27/05/2016,472.11199999999997,7353714541.0,456557.0,199312067531.0,0.156,22418.0
28/05/2016,496.908,7741680588.0,436334.0,199312067531.0,0.135,20785.0
29/05/2016,522.366,8140045217.0,369009.0,199312067531.0,0.14,21179.0
30/05/2016,533.135,8309822108.0,492783.0,199312067531.0,0.146,23116.0
31/05/2016,535.4159999999999,8347298190.0,435775.0,199312067531.0,0.13,22168.0
01/06/2016,532.201,8298856934.0,450917.0,199312067531.0,0.128,24322.0
02/06/2016,534.594,8338093998.0,439406.0,199312067531.0,0.135,25664.0
03/06/2016,551.979,8611141989.0,443089.0,199312067531.0,0.129,25989.0
04/06/2016,571.159,8912390886.0,410980.0,199312067531.0,0.135,22507.0
05/06/2016,573.875,8956483388.0,410251.0,199312067531.0,0.134,24256.0
06/06/2016,580.536,9062912616.0,446221.0,199312067531.0,0.13699999999999998,25168.0
07/06/2016,579.599,9050746887.0,442725.0,199312067531.0,0.132,25479.0
08/06/2016,574.524,8973504802.0,432718.0,196422606561.0,0.126,25213.0
09/06/2016,574.28,8971760175.0,464860.0,196061423940.0,0.129,23455.0
10/06/2016,573.047,8954865027.0,456051.0,196061423940.0,0.133,23436.0
11/06/2016,579.549,9058554474.0,414577.0,196061423940.0,0.126,20546.0
12/06/2016,638.456,9981775022.0,443702.0,196061423940.0,0.159,25917.0
13/06/2016,686.885,10741437940.0,501460.0,196061423940.0,0.175,27242.0
14/06/2016,685.852,10728039297.0,474058.0,196061423940.0,0.192,23970.0
15/06/2016,682.671,10680537717.0,497380.0,196061423940.0,0.22,24561.0
16/06/2016,734.99,11501872798.0,503551.0,196061423940.0,0.226,26795.0
17/06/2016,744.823,11658519372.0,509363.0,196061423940.0,0.23199999999999998,26724.0
18/06/2016,748.164,11713617009.0,495933.0,196061423940.0,0.225,20862.0
19/06/2016,753.295,11796923421.0,443893.0,196061423940.0,0.218,20799.0
20/06/2016,747.682,11712326841.0,469212.0,196061423940.0,0.23,27198.0
21/06/2016,681.946,10685379671.0,518259.0,206307449112.0,0.21,27064.0
22/06/2016,649.939,10186275903.0,461509.0,209453158595.0,0.218,25119.0
23/06/2016,588.9259999999999,9231949637.0,496189.0,209453158595.0,0.184,24183.0
24/06/2016,652.469,10230318989.0,469900.0,209453158595.0,0.204,26403.0
25/06/2016,669.2869999999999,10496178979.0,491143.0,209453158595.0,0.19699999999999998,20205.0
26/06/2016,640.632,10049382873.0,453212.0,209453158595.0,0.192,20500.0
27/06/2016,637.878,10008507423.0,404257.0,209453158595.0,0.182,23913.0
28/06/2016,647.563,10162849953.0,431494.0,209453158595.0,0.17800000000000002,23816.0
29/06/2016,633.786,9948974840.0,410086.0,209453158595.0,0.175,23872.0
30/06/2016,651.127,10223574118.0,442083.0,209453158595.0,0.17600000000000002,23132.0
01/07/2016,674.2510000000001,10589176604.0,449855.0,209453158595.0,0.18899999999999997,23027.0
02/07/2016,683.826,10742208270.0,408449.0,209453158595.0,0.182,23595.0
03/07/2016,673.449,10581703695.0,383963.0,209453158595.0,0.17300000000000001,20287.0
04/07/2016,668.6239999999999,10508455195.0,441260.0,209557682218.0,0.17300000000000001,21181.0
05/07/2016,669.77,10528996251.0,426264.0,213398925331.0,0.174,22046.0
06/07/2016,670.711,10546232361.0,391335.0,213398925331.0,0.174,23770.0
07/07/2016,640.923,10080075893.0,390884.0,213398925331.0,0.168,23909.0
08/07/2016,644.648,10140878193.0,398382.0,213398925331.0,0.175,23469.0
09/07/2016,649.595,10221044765.0,396352.0,213398925331.0,0.166,25041.0
10/07/2016,645.327,10155909026.0,348927.0,213398925331.0,0.153,20364.0
11/07/2016,646.33,10172943711.0,429180.0,213398925331.0,0.17,22699.0
12/07/2016,653.631,10289039251.0,392187.0,213398925331.0,0.153,22223.0
13/07/2016,659.574,10383763482.0,362818.0,213398925331.0,0.162,22998.0
14/07/2016,655.688,10323646101.0,398175.0,213398925331.0,0.17300000000000001,21544.0
15/07/2016,658.89,10375223239.0,391889.0,213398925331.0,0.16899999999999998,20434.0
16/07/2016,660.703,10404883846.0,410103.0,213398925331.0,0.184,18987.0
17/07/2016,667.4639999999999,10512671584.0,371105.0,213398925331.0,0.187,19456.0
18/07/2016,675.1339999999999,10634722743.0,424993.0,213402086675.0,0.179,21330.0
19/07/2016,668.951,10538561679.0,395388.0,213492501108.0,0.18600000000000003,23226.0
20/07/2016,667.413,10515412802.0,397145.0,213492501108.0,0.18899999999999997,22621.0
21/07/2016,662.495,10439159647.0,413155.0,213492501108.0,0.184,20837.0
22/07/2016,659.5210000000001,10393391222.0,406649.0,213492501108.0,0.19399999999999998,20712.0
23/07/2016,653.6659999999999,10302181746.0,395233.0,213492501108.0,0.201,18351.0
24/07/2016,656.306,10344863558.0,373150.0,213492501108.0,0.182,18766.0
25/07/2016,656.1189999999999,10342929594.0,442602.0,213492501108.0,0.191,22664.0
26/07/2016,651.943,10278167804.0,445910.0,213492501108.0,0.19399999999999998,23499.0
27/07/2016,652.979,10295562530.0,427092.0,213492501108.0,0.20800000000000002,21902.0
28/07/2016,654.826,10325726358.0,422943.0,213492501108.0,0.2,23727.0
29/07/2016,655.2180000000001,10333025242.0,113337.0,213492501108.0,0.205,20354.0
30/07/2016,655.252,10334765682.0,306460.0,213492501108.0,0.21600000000000003,17310.0
31/07/2016,636.085,10033407872.0,420832.0,213492501108.0,0.24,17590.0
01/08/2016,620.444,9787886474.0,447337.0,213492501108.0,0.20199999999999999,22021.0
02/08/2016,595.245,9391485032.0,470680.0,210856298777.0,0.193,27947.0
03/08/2016,552.184,8713151821.0,447802.0,201893210853.0,0.17300000000000001,33437.0
04/08/2016,572.822,9040006079.0,437325.0,201893210853.0,0.172,25150.0
05/08/2016,573.026,9044317298.0,418707.0,201893210853.0,0.187,25115.0
06/08/2016,575.443,9083680326.0,387108.0,201893210853.0,0.17600000000000002,20484.0
07/08/2016,589.396,9305154715.0,390587.0,201893210853.0,0.205,20769.0
08/08/2016,589.0319999999999,9300512555.0,469541.0,201893210853.0,0.217,24232.0
09/08/2016,586.113,9255504750.0,430639.0,201893210853.0,0.188,24435.0
10/08/2016,589.594,9311388536.0,488493.0,201893210853.0,0.182,30224.0
11/08/2016,592.19,9353505372.0,463192.0,201893210853.0,0.18600000000000003,23497.0
12/08/2016,586.987,9272427365.0,437955.0,201893210853.0,0.17800000000000002,25008.0
13/08/2016,586.74,9269606268.0,410826.0,201893210853.0,0.172,21026.0
14/08/2016,576.2719999999999,9105400877.0,394563.0,201893210853.0,0.17800000000000002,24566.0
15/08/2016,569.003,8991704085.0,461779.0,203483855227.0,0.192,25180.0
16/08/2016,571.996,9040057860.0,493590.0,217375482757.0,0.187,23549.0
17/08/2016,574.509,9080745735.0,466782.0,217375482757.0,0.17800000000000002,22643.0
18/08/2016,573.871,9071543869.0,429466.0,217375482757.0,0.183,20849.0
19/08/2016,574.592,9084044659.0,425432.0,217375482757.0,0.18899999999999997,18562.0
20/08/2016,577.7080000000001,9134415715.0,453235.0,217375482757.0,0.17,14687.0
21/08/2016,580.948,9186763094.0,385756.0,217375482757.0,0.159,14412.0
22/08/2016,582.629,9214533964.0,459903.0,217375482757.0,0.168,18821.0
23/08/2016,584.169,9240042736.0,452155.0,217375482757.0,0.165,18812.0
24/08/2016,580.74,9186878275.0,466246.0,217375482757.0,0.16,19302.0
25/08/2016,575.66,9107605032.0,401522.0,217375482757.0,0.159,20127.0
26/08/2016,578.283,9150048406.0,414477.0,217375482757.0,0.159,19606.0
27/08/2016,574.184,9086137177.0,410703.0,217375482757.0,0.16699999999999998,15956.0
28/08/2016,572.17,9055294466.0,354909.0,217375482757.0,0.161,17112.0
29/08/2016,574.891,9099453426.0,449032.0,218441791495.0,0.16399999999999998,22110.0
30/08/2016,576.744,9129861311.0,471368.0,220755908330.0,0.155,18322.0
31/08/2016,574.462,9094908334.0,447987.0,220755908330.0,0.159,17456.0
01/09/2016,573.069,9073809835.0,426749.0,220755908330.0,0.153,18373.0
02/09/2016,573.174,9076480666.0,433829.0,220755908330.0,0.146,20605.0
03/09/2016,579.773,9182082014.0,407118.0,220755908330.0,0.16399999999999998,16664.0
04/09/2016,604.2080000000001,9570024376.0,380235.0,220755908330.0,0.154,16972.0
05/09/2016,605.63,9593904837.0,465896.0,220755908330.0,0.168,23183.0
06/09/2016,606.793,9613392071.0,461272.0,220755908330.0,0.159,35065.0
07/09/2016,610.021,9665570335.0,476591.0,220755908330.0,0.155,23060.0
08/09/2016,621.285,9845222854.0,432427.0,220755908330.0,0.163,19731.0
09/09/2016,622.6030000000001,9867233787.0,428543.0,220755908330.0,0.179,19091.0
10/09/2016,623.9019999999999,9888919407.0,404099.0,220755908330.0,0.165,18701.0
11/09/2016,620.306,9833125845.0,398487.0,220755908330.0,0.163,16124.0
12/09/2016,607.225,9627004512.0,459518.0,224586991480.0,0.163,18821.0
13/09/2016,609.126,9658397690.0,473180.0,225832872179.0,0.17300000000000001,20868.0
14/09/2016,610.447,9680588638.0,432043.0,225832872179.0,0.16399999999999998,20554.0
15/09/2016,609.706,9670033653.0,427832.0,225832872179.0,0.156,21820.0
16/09/2016,608.3480000000001,9649673696.0,428124.0,225832872179.0,0.185,20588.0
17/09/2016,607.443,9636372408.0,455846.0,225832872179.0,0.163,17201.0
18/09/2016,607.971,9645981813.0,360162.0,225832872179.0,0.168,13717.0
19/09/2016,609.9259999999999,9678108452.0,425006.0,225832872179.0,0.18100000000000002,13913.0
20/09/2016,608.701,9659683102.0,468695.0,225832872179.0,0.17,26427.0
21/09/2016,597.9159999999999,9489661804.0,459657.0,225832872179.0,0.162,18606.0
22/09/2016,597.849,9489834843.0,431972.0,225832872179.0,0.162,18260.0
23/09/2016,599.46,9516455808.0,422012.0,225832872179.0,0.161,19726.0
24/09/2016,603.368,9579533308.0,424429.0,225832872179.0,0.171,17748.0
25/09/2016,602.605,9568668167.0,399415.0,234736618674.0,0.153,17984.0
26/09/2016,604.645,9602455528.0,479715.0,241227200230.0,0.159,20210.0
27/09/2016,605.886,9623316729.0,489447.0,241227200230.0,0.159,20912.0
28/09/2016,604.8009999999999,9607352871.0,462481.0,241227200230.0,0.16699999999999998,19750.0
29/09/2016,604.65,9606078924.0,460805.0,241227200230.0,0.171,21230.0
30/09/2016,604.894,9611030240.0,499898.0,241227200230.0,0.165,17676.0
01/10/2016,611.559,9718009195.0,445128.0,241227200230.0,0.168,17285.0
02/10/2016,610.758,9706488940.0,404625.0,241227200230.0,0.16899999999999998,16869.0
03/10/2016,610.721,9706967613.0,567947.0,241227200230.0,0.17800000000000002,22770.0
04/10/2016,609.337,9686121659.0,522537.0,241227200230.0,0.16399999999999998,20191.0
05/10/2016,610.4780000000001,9705473482.0,508775.0,241227200230.0,0.16699999999999998,19102.0
06/10/2016,611.072,9716185823.0,535241.0,241227200230.0,0.17300000000000001,19174.0
07/10/2016,613.763,9760205913.0,504849.0,241227200230.0,0.166,21247.0
08/10/2016,617.237,9816550851.0,486564.0,250540187709.0,0.166,18265.0
09/10/2016,616.581,9807427116.0,445996.0,258522748405.0,0.171,17597.0
10/10/2016,616.2959999999999,9804134096.0,430931.0,258522748405.0,0.188,19079.0
11/10/2016,631.621,10048892821.0,531545.0,258522748405.0,0.19399999999999998,20605.0
12/10/2016,637.312,10140551273.0,463491.0,258522748405.0,0.187,19254.0
13/10/2016,635.764,10117062700.0,448239.0,258522748405.0,0.18600000000000003,17289.0
14/10/2016,636.521,10130119678.0,463279.0,258522748405.0,0.18100000000000002,17479.0
15/10/2016,639.211,10174025238.0,413503.0,258522748405.0,0.19,20593.0
16/10/2016,639.793,10184424973.0,402396.0,258522748405.0,0.18600000000000003,18498.0
17/10/2016,638.715,10168303726.0,473540.0,258522748405.0,0.195,18689.0
18/10/2016,637.034,10142535762.0,474941.0,258522748405.0,0.196,17940.0
19/10/2016,632.653,10074001403.0,425182.0,258522748405.0,0.198,20522.0
20/10/2016,628.962,10016224642.0,545527.0,258522748405.0,0.20800000000000002,17281.0
21/10/2016,631.236,10053481835.0,515509.0,258522748405.0,0.18100000000000002,15145.0
22/10/2016,641.524,10218658252.0,447836.0,257535264828.0,0.19699999999999998,13770.0
23/10/2016,653.664,10413248467.0,409201.0,253618246641.0,0.23,14832.0
24/10/2016,650.557,10364916366.0,531408.0,253618246641.0,0.233,18801.0
25/10/2016,654.64,10431146588.0,562438.0,253618246641.0,0.27399999999999997,15756.0
